985,mchelo,Jueves 06 de Febrero de 2020,09:23:36 AM,,
986,Admin,Jueves 06 de Febrero de 2020,10:38:38 AM,,
987,mchelo,Jueves 06 de Febrero de 2020,01:13:30 PM,,
988,Admin,Jueves 06 de Febrero de 2020,02:16:22 PM,,
989,jonathan,Viernes 07 de Febrero de 2020,09:10:04 AM,,
990,Admin,Viernes 07 de Febrero de 2020,09:45:15 AM,,
991,jonathan,Lunes 17 de Febrero de 2020,09:59:34 AM,,
992,mchelo,Lunes 17 de Febrero de 2020,11:14:57 AM,,
993,Admin,Lunes 17 de Febrero de 2020,12:56:45 PM,,
994,Admin,Lunes 17 de Febrero de 2020,01:01:18 PM,,
995,jonathan,Martes 18 de Febrero de 2020,09:05:57 AM,,
996,Admin,Martes 18 de Febrero de 2020,09:06:14 AM,,
997,Admin,Martes 18 de Febrero de 2020,11:30:29 AM,,
998,jonathan,Mi√©rcoles 19 de Febrero de 2020,09:24:47 AM,,
999,mchelo,Mi√©rcoles 19 de Febrero de 2020,11:34:45 AM,,
1000,Admin,Mi√©rcoles 19 de Febrero de 2020,01:07:07 PM,,
1001,jonathan,Jueves 20 de Febrero de 2020,08:16:46 AM,,
1002,jonathan,Jueves 20 de Febrero de 2020,09:28:16 AM,,
1003,Admin,Jueves 20 de Febrero de 2020,09:29:19 AM,,
1004,mchelo,Jueves 20 de Febrero de 2020,09:29:36 AM,,
1005,jonathan,Jueves 20 de Febrero de 2020,09:29:44 AM,,
1006,Admin,Jueves 20 de Febrero de 2020,09:36:43 AM,,
1007,jonathan,Viernes 21 de Febrero de 2020,09:26:24 AM,,
1008,Admin,Viernes 21 de Febrero de 2020,09:36:34 AM,,
1009,mchelo,Viernes 21 de Febrero de 2020,10:15:01 AM,,
1010,jonathan,Lunes 24 de Febrero de 2020,09:26:02 AM,,
1011,Admin,Lunes 24 de Febrero de 2020,10:16:38 AM,,
1012,mchelo,Lunes 24 de Febrero de 2020,11:26:24 AM,,
1013,Admin,Lunes 24 de Febrero de 2020,12:57:17 PM,,
1014,Admin,Martes 25 de Febrero de 2020,09:57:45 AM,,
1015,mchelo,Martes 25 de Febrero de 2020,10:20:56 AM,,
1016,jonathan,Martes 25 de Febrero de 2020,11:24:54 AM,,
1017,mchelo,Martes 25 de Febrero de 2020,12:41:53 PM,,
1018,jonathan,Mi√©rcoles 26 de Febrero de 2020,09:31:51 AM,,
1019,Admin,Mi√©rcoles 26 de Febrero de 2020,09:38:06 AM,,
1020,mchelo,Mi√©rcoles 26 de Febrero de 2020,09:41:22 AM,,
1021,jonathan,Jueves 27 de Febrero de 2020,09:38:46 AM,,
1022,mchelo,Jueves 27 de Febrero de 2020,09:56:35 AM,,
1023,Admin,Jueves 27 de Febrero de 2020,10:32:56 AM,,
1024,jonathan,Viernes 28 de Febrero de 2020,09:24:02 AM,,
1025,mchelo,Viernes 28 de Febrero de 2020,09:33:38 AM,,
1026,Admin,Viernes 28 de Febrero de 2020,09:54:43 AM,,
1027,jonathan,Viernes 28 de Febrero de 2020,10:44:37 AM,,
1028,Admin,Viernes 28 de Febrero de 2020,01:05:22 PM,,
1029,Admin,Lunes 02 de Marzo de 2020,09:58:58 AM,,
1030,mchelo,Lunes 02 de Marzo de 2020,10:05:05 AM,,
1031,gusangulomele89,Lunes 02 de Marzo de 2020,10:54:38 AM,,
1032,Admin,Lunes 02 de Marzo de 2020,02:06:06 PM,,
1033,jonathan,Martes 03 de Marzo de 2020,09:32:07 AM,,
1034,Admin,Martes 03 de Marzo de 2020,09:39:25 AM,,
1035,mchelo,Martes 03 de Marzo de 2020,09:42:05 AM,,
1036,jonathan,Mi√©rcoles 04 de Marzo de 2020,09:35:45 AM,,
1037,mchelo,Mi√©rcoles 04 de Marzo de 2020,10:10:51 AM,,
1038,Admin,Mi√©rcoles 04 de Marzo de 2020,10:14:46 AM,,
1039,jonathan,Jueves 05 de Marzo de 2020,09:25:45 AM,,
1040,Admin,Jueves 05 de Marzo de 2020,09:36:25 AM,,
1041,mchelo,Jueves 05 de Marzo de 2020,10:16:57 AM,,
1042,jonathan,Jueves 05 de Marzo de 2020,01:09:30 PM,,
1043,jonathan,Viernes 06 de Marzo de 2020,09:38:08 AM,,
1044,Admin,Viernes 06 de Marzo de 2020,09:41:05 AM,,
1045,jonathan,Viernes 06 de Marzo de 2020,11:39:25 AM,,
1046,jonathan,Lunes 09 de Marzo de 2020,09:07:55 AM,,
1047,mchelo,Lunes 09 de Marzo de 2020,09:13:52 AM,,
1048,Admin,Lunes 09 de Marzo de 2020,10:03:03 AM,,
1049,Admin,Lunes 09 de Marzo de 2020,12:07:07 PM,,
1050,jonathan,Martes 10 de Marzo de 2020,09:22:48 AM,,
1051,mchelo,Martes 10 de Marzo de 2020,09:27:27 AM,,
1052,Admin,Martes 10 de Marzo de 2020,09:32:27 AM,,
1053,jonathan,Martes 10 de Marzo de 2020,01:01:37 PM,,
1054,Admin,Martes 10 de Marzo de 2020,01:26:17 PM,,
1055,jonathan,Mi√©rcoles 11 de Marzo de 2020,09:26:18 AM,,
1056,Admin,Mi√©rcoles 11 de Marzo de 2020,09:35:10 AM,,
1057,mchelo,Mi√©rcoles 11 de Marzo de 2020,11:23:13 AM,,
1058,jonathan,Mi√©rcoles 11 de Marzo de 2020,11:57:36 AM,,
1059,jonathan,Mi√©rcoles 11 de Marzo de 2020,02:39:07 PM,,
1060,Admin,Jueves 12 de Marzo de 2020,09:42:22 AM,,
1061,mchelo,Jueves 12 de Marzo de 2020,10:26:43 AM,,
1062,jonathan,Viernes 13 de Marzo de 2020,09:48:36 AM,,
1063,mchelo,Viernes 13 de Marzo de 2020,11:29:29 AM,,
1064,Admin,Viernes 13 de Marzo de 2020,11:37:42 AM,,
1065,jonathan,Viernes 13 de Marzo de 2020,01:35:39 PM,,
1066,jonathan,Martes 17 de Marzo de 2020,09:32:27 AM,,
1067,Admin,Martes 17 de Marzo de 2020,09:49:53 AM,,
1068,mchelo,Martes 17 de Marzo de 2020,10:52:39 AM,,
1069,Admin,Martes 17 de Marzo de 2020,11:38:23 AM,,
1070,jonathan,Martes 17 de Marzo de 2020,12:24:48 PM,,
1071,Admin,Mi√©rcoles 18 de Marzo de 2020,09:42:28 AM,,
1072,jonathan,Mi√©rcoles 18 de Marzo de 2020,09:46:43 AM,,
1073,jonathan,Mi√©rcoles 18 de Marzo de 2020,11:22:51 AM,,
1074,mchelo,Mi√©rcoles 18 de Marzo de 2020,12:23:42 PM,,
1075,jonathan,Jueves 19 de Marzo de 2020,09:11:14 AM,,
1076,Admin,Jueves 19 de Marzo de 2020,09:34:51 AM,,
1077,mchelo,Jueves 19 de Marzo de 2020,10:49:06 AM,,
1078,Admin,Viernes 20 de Marzo de 2020,09:13:46 AM,,
1079,mchelo,Viernes 20 de Marzo de 2020,10:48:25 AM,,
1080,gusangulomele89,S√°bado 28 de Marzo de 2020,06:07:05 PM,,
1081,gusangulomele89,Jueves 19 de Marzo de 2020,06:34:15 PM,,
1082,gusangulomele89,Martes 19 de Noviembre de 2019,07:01:31 PM,,
1083,gusangulomele89,Lunes 30 de Marzo de 2020,10:06:56 PM,,
1084,gusangulomele89,Lunes 30 de Marzo de 2020,11:39:52 PM,,
1085,gusangulomele89,Domingo 29 de Marzo de 2020,11:57:39 AM,,
1086,gusangulomele89,Domingo 29 de Marzo de 2020,03:07:35 PM,,
1087,gusangulomele89,Viernes 03 de Abril de 2020,06:57:53 PM,,
1088,gusangulomele89,Viernes 03 de Abril de 2020,08:38:43 PM,,
1089,gusangulomele89,Domingo 05 de Abril de 2020,07:51:47 PM,,
1090,gusangulomele89,Jueves 09 de Abril de 2020,11:47:48 PM,,
1091,gusangulomele89,Viernes 17 de Abril de 2020,12:04:12 AM,,
1092,gusangulomele89,Domingo 19 de Abril de 2020,05:43:22 PM,,
1093,gusangulomele89,Jueves 23 de Abril de 2020,06:00:06 PM,,
1094,gusangulomele89,Lunes 27 de Abril de 2020,05:45:38 PM,,
1095,gusangulomele89,Jueves 30 de Abril de 2020,11:23:48 PM,,
1096,gusangulomele89,MiÈrcoles 06 de Mayo de 2020,11:45:18 PM,,
1097,gusangulomele89,Viernes 08 de Mayo de 2020,04:59:23 AM,,
1098,gusangulomele89,Domingo 10 de Mayo de 2020,01:31:17 AM,,
1099,gusangulomele89,Martes 12 de Mayo de 2020,12:55:03 AM,,
1100,gusangulomele89,Viernes 15 de Mayo de 2020,05:29:17 PM,,
1101,gusangulomele89,S·bado 16 de Mayo de 2020,11:42:39 PM,,
1102,gusangulomele89,Viernes 22 de Mayo de 2020,08:25:44 PM,,
1103,gusangulomele89,Lunes 25 de Mayo de 2020,06:27:37 AM,,
1104,gusangulomele89,Lunes 25 de Mayo de 2020,06:31:37 AM,,
1105,Admin,Lunes 25 de Mayo de 2020,06:33:01 AM,,
1106,jonathan,Lunes 25 de Mayo de 2020,06:33:38 AM,,
1107,gusangulomele89,Viernes 12 de Junio de 2020,02:03:28 AM,,
1108,gusangulomele89,Lunes 15 de Junio de 2020,05:04:51 PM,,
1109,gusgus,Martes 23 de Junio de 2020,12:08:16 AM,,
1110,gusangulomele89,MiÈrcoles 24 de Junio de 2020,06:47:16 PM,,
1111,gusangulomele,2020-06-30 01:01:22,2020-06-30 01:01:22,INSERT,insert into bitacceso values (DEFAULT-'gusangulomele'-NOW()-NOW()-'INSERT'-'SQL')
1112,gusgus,2020-07-02 23:08:17,2020-07-02 23:08:17,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N)
1113,gusgus,2020-07-02 23:11:12,2020-07-02 23:11:12,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1114,gusgus,2020-07-02 23:12:41,2020-07-02 23:12:41,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1115,gusgus,2020-07-02 23:13:07,2020-07-02 23:13:07,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1116,gusgus,2020-07-02 23:13:09,2020-07-02 23:13:09,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1117,gusgus,2020-07-02 23:13:09,2020-07-02 23:13:09,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1118,gusgus,2020-07-02 23:13:10,2020-07-02 23:13:10,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1119,gusgus,2020-07-02 23:13:10,2020-07-02 23:13:10,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1120,gusgus,2020-07-02 23:13:10,2020-07-02 23:13:10,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1121,gusgus,2020-07-02 23:16:12,2020-07-02 23:16:12,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1122,gusgus,2020-07-02 23:16:31,2020-07-02 23:16:31,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1123,gusgus,2020-07-02 23:16:31,2020-07-02 23:16:31,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1124,gusgus,2020-07-02 23:16:31,2020-07-02 23:16:31,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1125,gusgus,2020-07-02 23:16:31,2020-07-02 23:16:31,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1126,gusgus,2020-07-02 23:16:31,2020-07-02 23:16:31,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1127,gusgus,2020-07-02 23:18:01,2020-07-02 23:18:01,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1128,gusgus,2020-07-02 23:18:03,2020-07-02 23:18:03,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1129,gusgus,2020-07-02 23:18:03,2020-07-02 23:18:03,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1130,gusgus,2020-07-02 23:18:03,2020-07-02 23:18:03,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1131,gusgus,2020-07-02 23:18:04,2020-07-02 23:18:04,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1132,gusgus,2020-07-02 23:18:04,2020-07-02 23:18:04,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1133,gusgus,2020-07-02 23:18:05,2020-07-02 23:18:05,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1134,gusgus,2020-07-02 23:18:05,2020-07-02 23:18:05,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1135,gusgus,2020-07-02 23:18:05,2020-07-02 23:18:05,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1136,gusgus,2020-07-02 23:18:05,2020-07-02 23:18:05,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1137,gusgus,2020-07-02 23:18:06,2020-07-02 23:18:06,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1138,gusgus,2020-07-02 23:18:06,2020-07-02 23:18:06,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1139,gusgus,2020-07-02 23:18:55,2020-07-02 23:18:55,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1140,gusgus,2020-07-02 23:19:50,2020-07-02 23:19:50,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1141,gusgus,2020-07-02 23:19:52,2020-07-02 23:19:52,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1142,,2020-07-02 23:22:39,2020-07-02 23:22:39,INICIO DE SESI”N,insert into bitacceso values (DEFAULT--NOW()-NOW()-INICIO DE SESI”N-SQL)
1143,gusgus,2020-07-02 23:23:14,2020-07-02 23:23:14,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1144,,2020-07-02 23:27:02,2020-07-02 23:27:02,INICIO DE SESI”N,insert into bitacceso values (DEFAULT--NOW()-NOW()-INICIO DE SESI”N-SQL)
1145,gusgus,2020-07-02 23:28:29,2020-07-02 23:28:29,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1146,gusgus,2020-07-02 23:30:21,2020-07-02 23:30:21,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1147,gusgus,2020-07-02 23:32:53,2020-07-02 23:32:53,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1148,gusgus,2020-07-02 23:34:49,2020-07-02 23:34:49,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1149,gusgus,2020-07-02 23:34:56,2020-07-02 23:34:56,CIERRE DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1150,gusgus,2020-07-02 23:37:50,2020-07-02 23:37:50,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1151,gusgus,2020-07-02 23:43:50,2020-07-02 23:43:50,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1152,gusgus,2020-07-02 23:44:00,2020-07-02 23:44:00,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1153,gusgus,2020-07-02 23:45:16,2020-07-02 23:45:16,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1154,gusgus,2020-07-02 23:45:16,2020-07-02 23:45:16,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1155,gusgus,2020-07-02 23:46:06,2020-07-02 23:46:06,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1156,gusgus,2020-07-02 23:48:20,2020-07-02 23:48:20,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1157,gusgus,2020-07-02 23:53:16,2020-07-02 23:53:16,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1158,gusgus,2020-07-02 23:53:24,2020-07-02 23:53:24,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1159,,2020-07-03 00:00:23,2020-07-03 00:00:23,INICIO DE SESI”N,insert into bitacceso values (DEFAULT--NOW()-NOW()-INICIO DE SESI”N-SQL)
1160,,2020-07-03 00:02:21,2020-07-03 00:02:21,INICIO DE SESI”N,insert into bitacceso values (DEFAULT--NOW()-NOW()-INICIO DE SESI”N-SQL)
1161,,2020-07-03 01:01:45,2020-07-03 01:01:45,INICIO DE SESI”N,insert into bitacceso values (DEFAULT--NOW()-NOW()-INICIO DE SESI”N-SQL)
1162,gusconsulta,2020-07-03 01:20:39,2020-07-03 01:20:39,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusconsulta-NOW()-NOW()-INICIO DE SESI”N-SQL)
1163,gusconsulta,2020-07-03 01:21:50,2020-07-03 01:21:50,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusconsulta-NOW()-NOW()-INICIO DE SESI”N-SQL)
1164,gusconsulta,2020-07-03 01:22:05,2020-07-03 01:22:05,CIERRE DE SESI”N,insert into bitacceso values (DEFAULT-gusconsulta-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1165,gusgus,2020-07-03 01:22:18,2020-07-03 01:22:18,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1166,gusgus,2020-07-03 01:22:29,2020-07-03 01:22:29,CIERRE DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1167,gusgus,2020-07-03 02:02:28,2020-07-03 02:02:28,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1168,gusgus,2020-07-03 20:46:05,2020-07-03 20:46:05,CIERRE DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1169,gusgus,2020-07-03 22:00:40,2020-07-03 22:00:40,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1170,gusgus,2020-07-03 22:05:09,2020-07-03 22:05:09,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1171,gusgus,2020-07-03 22:05:21,2020-07-03 22:05:21,CIERRE DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1172,gusgus,2020-07-03 22:07:16,2020-07-03 22:07:16,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1173,gusgus,2020-07-03 22:07:21,2020-07-03 22:07:21,CIERRE DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-CIERRE DE SESI”N-SQL)
1174,gusgus,2020-07-03 22:08:55,2020-07-03 22:08:55,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
1175,gusgus,2020-07-03 22:15:58,2020-07-03 22:15:58,INICIO DE SESI”N,insert into bitacceso values (DEFAULT-gusgus-NOW()-NOW()-INICIO DE SESI”N-SQL)
